Wall time,Step,Value
1739016330.0636365,12,1.5353175401687622
1739016331.2834752,1548,1.5192824602127075
1739016332.326141,3084,1.4993045330047607
1739016333.257536,4620,1.5123398303985596
1739016334.2190943,6156,1.4806562662124634
1739016335.1260707,7692,1.4251422882080078
1739016335.9776702,9228,1.3537577390670776
1739016336.8657403,10764,1.3956221342086792
1739016337.6910226,12300,1.3367559909820557
1739016338.5170898,13836,1.2830336093902588
1739016339.3314495,15372,1.3041847944259644
1739016340.1372907,16908,1.243046760559082
1739016341.009061,18444,1.2428028583526611
1739016341.830701,19980,1.188115119934082
1739016342.636087,21516,1.1502515077590942
1739016343.4666169,23052,1.0985612869262695
1739016344.2946928,24588,1.0418621301651
1739016345.1149483,26124,1.0947487354278564
1739016345.9232728,27660,1.0710937976837158
1739016346.7385244,29196,1.0038542747497559
1739016347.5759456,30732,0.9571208953857422
1739016348.4160702,32268,0.9477643370628357
1739016349.234929,33804,0.9564030170440674
1739016350.1276374,35340,0.9164400100708008
1739016350.9830716,36876,0.8821632266044617
1739016351.8382576,38412,0.8339303135871887
1739016352.6726546,39948,0.8098586797714233
1739016353.4833295,41484,0.8090357780456543
1739016354.2948532,43020,0.7851600050926208
1739016355.098706,44556,0.8021144270896912
1739016355.897694,46092,0.7439890503883362
1739016356.762081,47628,0.7684094309806824
1739016357.5722682,49164,0.7254101037979126
1739016358.380779,50700,0.7096642255783081
1739016359.219324,52236,0.7266819477081299
1739016360.1316786,53772,0.6853818297386169
1739016361.0202446,55308,0.685621440410614
1739016361.8161504,56844,0.6780570149421692
1739016362.6080177,58380,0.6561533212661743
1739016363.4120605,59916,0.6596672534942627
1739016364.224972,61452,0.6265469789505005
1739016365.0236497,62988,0.6483017206192017
1739016365.837815,64524,0.6184142231941223
1739016366.6433465,66060,0.5971862077713013
1739016367.4880133,67596,0.5848023891448975
1739016368.3007486,69132,0.5705669522285461
1739016369.1091182,70668,0.5716498494148254
1739016369.9422038,72204,0.5637194514274597
1739016370.7671163,73740,0.573936939239502
1739016371.5864308,75276,0.533639132976532
1739016372.4051743,76812,0.5505054593086243
1739016373.2180748,78348,0.5064590573310852
1739016374.0274184,79884,0.5071954131126404
1739016374.8250003,81420,0.49292877316474915
1739016375.6225975,82956,0.5052207708358765
1739016376.4224935,84492,0.4760371744632721
1739016377.2189393,86028,0.4674174189567566
1739016378.014849,87564,0.45998895168304443
1739016378.8233593,89100,0.4730399549007416
1739016379.6318576,90636,0.44971489906311035
1739016380.4490118,92172,0.4466635584831238
1739016381.26735,93708,0.4139680862426758
1739016382.0748677,95244,0.3947160542011261
1739016382.9077873,96780,0.38576367497444153
1739016383.7966487,98316,0.37129950523376465
1739016384.6477883,99852,0.3807865083217621
1739016385.4678643,101388,0.37145647406578064
1739016386.2834098,102924,0.3477894365787506
1739016387.0872173,104460,0.3637922406196594
1739016387.8924236,105996,0.36139509081840515
1739016388.7263594,107532,0.3661375045776367
1739016389.600481,109068,0.3615380525588989
1739016390.4095306,110604,0.3573221266269684
1739016391.2462006,112140,0.3265140950679779
1739016392.0925384,113676,0.33347824215888977
1739016393.011928,115212,0.34354516863822937
1739016393.9028113,116748,0.33358171582221985
