Wall time,Step,Value
1742904882.347173,50,0.8870887756347656
1742904890.2148912,6450,0.8776878714561462
1742904897.343488,12850,0.86562180519104
1742904903.2451584,19250,0.8405854105949402
1742904910.2364664,25650,0.7687786817550659
1742904916.8404915,32050,0.7369517683982849
1742904923.895176,38450,0.7064498066902161
1742904931.7495546,44850,0.6957754492759705
1742904938.3592818,51250,0.6827925443649292
1742904944.5719578,57650,0.6730156540870667
1742904950.2553968,64050,0.6682547330856323
1742904957.4906158,70450,0.6500043272972107
1742904959.6319737,76850,0.6456639170646667
1742904961.3413234,83250,0.6397810578346252
1742904963.9708269,89650,0.6216958165168762
1742904966.4336545,96050,0.6120482683181763
1742904968.7732658,102450,0.6102405786514282
1742904971.2219903,108850,0.6089708209037781
1742904973.6833005,115250,0.6037477850914001
1742904976.083819,121650,0.58690345287323
1742904978.4862418,128050,0.5806620717048645
1742904980.829068,134450,0.5754938721656799
1742904983.239513,140850,0.5643640160560608
1742904985.673739,147250,0.5605385899543762
1742904989.3621385,153650,0.5510706901550293
1742904991.8702555,160050,0.5436804890632629
1742904994.2138946,166450,0.5401275753974915
1742904996.7273405,172850,0.5386290550231934
1742904999.3242898,179250,0.5208736658096313
1742905001.6184196,185650,0.5041664242744446
1742905003.99002,192050,0.49655646085739136
1742905006.371857,198450,0.4786105155944824
1742905008.7842915,204850,0.47634175419807434
1742905011.362856,211250,0.4560128152370453
1742905013.6415362,217650,0.43999144434928894
1742905016.2296865,224050,0.4167724549770355
1742905018.8026652,230450,0.411378413438797
1742905022.5743222,236850,0.40028056502342224
1742905025.0667298,243250,0.3765452802181244
1742905027.4506166,249650,0.36840081214904785
1742905029.9316685,256050,0.3666764497756958
1742905032.3696065,262450,0.36055663228034973
1742905034.8173633,268850,0.3535069227218628
1742905037.2469807,275250,0.3403032422065735
1742905039.6577182,281650,0.330392450094223
1742905041.770244,288050,0.3216371238231659
1742905043.9048057,294450,0.3197751045227051
1742905045.9470751,300850,0.30125662684440613
1742905048.1198525,307250,0.29887786507606506
1742905050.2670033,313650,0.2898465692996979
1742905052.427585,320050,0.28438565135002136
1742905056.1331258,326450,0.2778235077857971
1742905058.485812,332850,0.2801799774169922
1742905060.9097927,339250,0.27504396438598633
1742905063.506739,345650,0.2672368288040161
1742905065.8210435,352050,0.2614528238773346
1742905068.2329884,358450,0.2624746561050415
1742905070.8120914,364850,0.2572682201862335
1742905073.3789551,371250,0.24056313931941986
1742905075.8653746,377650,0.23418155312538147
1742905078.387897,384050,0.22797954082489014
1742905080.7442894,390450,0.22889629006385803
1742905083.1549199,396850,0.21446596086025238
1742905085.5799606,403250,0.21521732211112976
1742905089.3608952,409650,0.21381011605262756
1742905091.8792686,416050,0.2056015133857727
1742905094.2902732,422450,0.21044526994228363
1742905096.8264732,428850,0.19727276265621185
1742905099.2638423,435250,0.19345267117023468
1742905101.6841183,441650,0.19111283123493195
1742905104.1557903,448050,0.19199737906455994
1742905106.563167,454450,0.17883947491645813
